GO:0008134	600	235	0.209172088194	0.476779006806
GO:0008092	600	30	0.0752647718281	0.522016370535
GO:0006461	600	102	0.14733263706	0.493693361834
GO:0005856	600	113	0.161362466381	0.535259309809
GO:0051604	600	9	0.168641477516	0.628148896248
GO:0000902	600	24	0.104817915667	0.550959779539
GO:0016798	600	3	0.0930291455822	0.712098085439
GO:0005737	600	2826	0.436984021109	0.506699341626
GO:0019899	600	288	0.34150518216	0.574853896113
GO:0016829	600	4	0.307158652691	0.652616477145
GO:0007009	600	5	0.143105781259	0.60658394531
GO:0008565	600	45	0.338410319851	0.653273438499
GO:0030234	600	11	0.34870189534	0.683224238565
GO:0008289	600	42	0.214503323848	0.566987572159
GO:0008168	600	15	0.10714060172	0.640382627266
GO:0005773	600	11	0.190269500035	0.722334096565
GO:0016757	600	11	0.226385145059	0.569511767189
GO:0008233	600	62	0.138860654597	0.504732251234
GO:0016779	600	7	0.306147874624	0.665205098674
GO:0004386	600	16	0.22062015551	0.62803329871
GO:0004518	600	8	0.169968375756	0.620994548007
GO:0003677	600	483	0.414385589684	0.560444738876
GO:0006913	600	13	0.197341666407	0.56813095745
GO:0007267	600	281	0.409801275953	0.616047579233
GO:0006091	600	48	0.135225630574	0.487967528657
GO:0007005	600	64	0.11015642902	0.570050172791
GO:0016301	600	62	0.14097838326	0.534767220104
GO:0050877	600	5	0.25405529563	0.588146223625
GO:0030705	600	18	0.313825606866	0.684969332459
GO:0007010	600	91	0.198184740353	0.534649393364
GO:0040007	600	4	0.204876020419	0.548155700932
GO:0016491	600	47	0.0624590078012	0.509984137653
GO:0043234	600	321	0.34898551996	0.562403191025
GO:0051276	600	7	0.354817448701	0.71282366431
GO:0008219	600	30	0.11378808979	0.536250052922
GO:0007155	600	257	0.307352053742	0.524569512348
GO:0061024	600	224	0.221084407174	0.486054032516
GO:0008283	600	279	0.262949189449	0.521912199363
GO:0006790	600	12	0.0674918553773	0.655279962452
GO:0016192	600	70	0.163785554475	0.573501950078
GO:0000988	600	5	0.103243544055	0.684538931391
GO:0048856	600	6	0.186131782921	0.718954898346
GO:0051301	600	21	0.0815732225573	0.571802186259
GO:0006629	600	90	0.215168306323	0.589473807356
GO:0006259	600	20	0.211708493738	0.66114704997
GO:0030154	600	136	0.197970480064	0.499654966568
GO:0055085	600	139	0.232980298513	0.581955911244
GO:0006950	600	42	0.117273612655	0.570563993457
GO:0006464	600	84	0.142116838779	0.550287769792
GO:0048870	600	22	0.156788384496	0.636541525438
GO:0007165	600	857	0.401947590976	0.531388774331
GO:0004871	600	149	0.302721166298	0.5772044237
GO:0006520	600	25	0.134080185029	0.527037100656
GO:0016746	600	12	0.190152664636	0.651104881566
GO:0040011	600	5	0.232525218475	0.572732246833
GO:0016887	600	127	0.203504195035	0.549063600165
GO:0002376	600	4	0.103011367611	0.64169191831
GO:0005975	600	62	0.130391206562	0.520568655434
GO:0009056	600	6	0.214899046523	0.773159342375
GO:0005575	600	443	0.579932771464	0.501001968222
GO:0022857	600	36	0.11155662672	0.523940049746
GO:0044281	600	8	0.172313762122	0.606958705313
GO:0006810	600	200	0.4236478956	0.510928548587
GO:0042592	600	9	0.0981383371558	0.577364599423
GO:0034641	600	23	0.231686354937	0.621239100579
GO:0003674	600	685	0.565929287689	0.538517929129
GO:0008150	600	585	0.551549289899	0.556205331963
